// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
2823,-761,768,-5,10,764035,0,764000,3000,-0.002641,-0.000496,3.141447
2832,-762,769,-4,0,764035,0,765000,4000,-0.002947,-0.000513,-3.137626
2844,-762,770,-4,0,764035,0,766000,4000,-0.002947,-0.000513,-3.133515
2859,-763,771,-4,-2,764035,0,766500,4500,-0.003100,-0.000522,-3.131459
2879,-763,771,-4,-2,764035,0,767000,4000,-0.002947,-0.000512,-3.129403
2895,-764,771,-4,-2,764035,0,767500,3500,-0.002794,-0.000502,-3.127347
2903,-764,771,-2,-2,764035,0,767500,3500,-0.002794,-0.000502,-3.127347
2914,-764,770,-2,-2,764035,0,767500,3500,-0.002794,-0.000502,-3.127347
2925,-765,770,-2,-2,764035,0,767500,2500,-0.002488,-0.000483,-3.127347
2969,-766,769,-1,-1,764035,0,767500,1500,-0.002183,-0.000463,-3.127347
2992,-766,769,-1,-1,764035,0,767500,1500,-0.002183,-0.000463,-3.127347
3014,-766,768,-1,-1,764035,0,767000,1000,-0.002030,-0.000453,-3.129403
3022,-766,768,-1,10,764035,0,767000,1000,-0.002030,-0.000453,-3.129403
3033,-766,768,-1,10,764035,0,767000,1000,-0.002030,-0.000453,-3.129403
3045,-767,768,-1,10,764035,0,767500,500,-0.001877,-0.000443,-3.127347
3073,-766,769,0,0,764035,0,767500,1500,-0.002183,-0.000463,-3.127347
3082,-766,769,-1,-1,764035,0,767500,1500,-0.002183,-0.000463,-3.127347
3093,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3104,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3124,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3141,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3152,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3162,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3173,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3184,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3193,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3203,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3216,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3254,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3262,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3272,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3281,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3293,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3303,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3313,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3323,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3334,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3344,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3362,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3371,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3381,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3392,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3402,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3414,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3424,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3442,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3462,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3474,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3493,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3509,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3525,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3532,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3543,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3552,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3563,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3574,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3587,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3600,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3611,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3623,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3633,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3643,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3653,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3662,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3672,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3684,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3700,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3714,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3722,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3734,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3752,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3768,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3778,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3788,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3798,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3808,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3819,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3830,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3840,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3851,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3863,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3873,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3885,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3904,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3915,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3924,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3939,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3949,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3960,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3972,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3983,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
3992,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4005,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4024,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4041,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4052,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4063,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4073,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4084,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4103,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4112,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4123,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4134,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4153,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4174,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4191,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4202,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4213,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4223,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4233,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4243,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4254,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4281,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4309,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4321,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4332,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4342,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4353,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4364,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4375,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4389,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4401,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4412,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4422,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4433,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4443,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4454,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4464,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4481,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4491,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4502,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4512,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4523,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4533,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4544,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4562,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4572,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
4581,-766,770,-1,-1,764035,0,768000,2000,-0.002335,-0.000473,-3.125291
