// encoder resolution in tick per meter 
leftResolution:3800
rightResolution:3800
// distance between the 2 encoders in meter
encoderDistance:0.128000
// time (ms), left encoder (ticks), right encoder (ticks), left motor power (0-100), right motor power (0-100), order0, order1, x (mm), y (mm), theta (rad)
792,-201,206,1,3,195000,11400,203000,2000,0.000357,0.000390,0.834704
802,-201,207,2,2,195000,13585,204000,3000,0.000534,0.000585,0.838816
814,-199,209,3,3,195000,15960,204000,4000,0.000712,0.000781,0.838816
824,-196,212,3,3,195000,18525,204000,7000,0.001244,0.001369,0.838816
835,-193,215,3,3,195000,21280,204000,10000,0.001776,0.001956,0.838816
845,-190,218,3,3,195000,24225,204000,13000,0.002308,0.002544,0.838816
856,-187,221,3,3,195000,27360,204000,16000,0.002840,0.003131,0.838816
870,-184,224,3,3,195000,30685,204000,19000,0.003372,0.003719,0.838816
881,-181,227,3,3,195000,34200,204000,22000,0.003904,0.004306,0.838816
893,-178,230,3,3,195000,37905,204000,25000,0.004436,0.004894,0.838816
903,-175,233,4,4,195000,41800,204000,28000,0.004968,0.005481,0.838816
914,-172,236,4,4,195000,45885,204000,31000,0.005500,0.006069,0.838816
926,-169,239,4,4,195000,50160,204000,34000,0.006032,0.006656,0.838816
937,-164,244,5,5,195000,54625,204000,38000,0.006742,0.007440,0.838816
948,-158,250,5,5,195000,59280,204000,44000,0.007806,0.008615,0.838816
958,-154,254,4,4,195000,64125,204000,49000,0.008692,0.009594,0.838816
968,-151,257,4,4,195000,69160,204000,52000,0.009224,0.010181,0.838816
979,-146,262,5,5,195000,74385,204000,56000,0.009934,0.010965,0.838816
989,-142,266,5,5,195000,79800,204000,61000,0.010821,0.011944,0.838816
999,-137,271,5,5,195000,85405,204000,65000,0.011530,0.012727,0.838816
1010,-131,277,6,6,195000,91200,204000,71000,0.012594,0.013902,0.838816
1021,-125,283,6,6,195000,97185,204000,77000,0.013658,0.015077,0.838816
1032,-117,289,7,5,195000,103360,203500,83500,0.014814,0.016348,0.836760
1043,-108,295,7,5,195000,109725,202000,91000,0.016156,0.017805,0.830592
1054,-101,301,5,5,195000,116280,201000,98000,0.017414,0.019161,0.826480
